Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamID,OpponentID,ScoreID
8/14/2021 8:30:00 PM,2,2021,1,SF,KC,HOME,16,19,35,Levi's Stadium,6,3,0,7,0,30,32,30:32,18,9,8,1,66,383,5.8,2,29,175,6.0,1,32,18,208,1,1,6.5,11.6,56.2,73.44,15,5,33.3,0,0,0,3,1,0,0,7,73,1,1,5,39,8,4,8,378,47.2,2,1,-1,7,0,3,9,0,29,28,29:28,17,7,8,2,65,258,4.0,2,22,74,3.4,1,39,26,184,1,1,4.7,7.1,66.7,75.16,16,5,31.2,1,1,100,2,2,0,0,4,33,0,0,4,12,7,4,7,374,53.4,1,2,1,33.3,0,100,0,2,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,3,2,42,30,4,12,6,0,0,45,29,5,39,6,3,1,Saturday,31,16,17960
8/14/2021 9:00:00 PM,2,2021,1,SEA,LV,AWAY,7,20,27,Allegiant Stadium,0,0,7,0,0,19,23,19:23,9,4,4,1,46,194,4.2,1,14,68,4.9,0,31,17,126,1,0,4.1,7.4,54.8,75.47,13,4,30.8,2,2,100,0,0,0,0,5,40,0,0,1,8,5,7,5,243,48.6,0,1,1,7,6,0,7,0,40,37,40:37,26,12,13,1,79,385,4.9,2,36,158,4.4,2,39,29,227,0,1,5.8,7.8,74.4,77.62,17,11,64.7,1,1,100,4,2,0,0,4,37,0,0,4,19,3,3,3,130,43.3,1,0,-1,0,0,50.0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,2,56,33,4,19,3,0,0,33,7,1,8,4,0,0,Saturday,30,25,17971
8/14/2021 9:00:00 PM,2,2021,1,LV,SEA,HOME,20,7,27,Allegiant Stadium,7,6,0,7,0,40,37,40:37,26,12,13,1,79,385,4.9,2,36,158,4.4,2,39,29,227,0,1,5.8,7.8,74.4,77.62,17,11,64.7,1,1,100,4,2,0,0,4,37,0,0,4,19,3,3,3,130,43.3,1,0,-1,0,0,7,0,0,19,23,19:23,9,4,4,1,46,194,4.2,1,14,68,4.9,0,31,17,126,1,0,4.1,7.4,54.8,75.47,13,4,30.8,2,2,100,0,0,0,0,5,40,0,0,1,8,5,7,5,243,48.6,0,1,1,50.0,0,0,0,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,33,7,1,8,4,0,0,56,33,4,19,3,0,0,Saturday,25,30,17971
8/14/2021 10:00:00 PM,2,2021,1,LAC,LAR,AWAY,13,6,19,SoFi Stadium,3,3,7,0,0,31,3,31:03,16,8,8,0,59,259,4.4,1,26,112,4.3,1,31,22,147,0,0,4.7,6.7,71.0,80.98,15,7,46.7,2,2,100,3,1,0,0,7,70,0,0,2,20,5,4,4,230,57.5,0,1,1,0,6,0,0,0,28,57,28:57,15,4,8,3,54,197,3.6,1,24,73,3.0,0,29,18,124,1,1,4.3,6.9,62.1,68.75,15,7,46.7,2,1,50.0,2,1,0,0,4,30,0,0,1,3,4,4,4,177,44.2,1,0,-1,33.3,0,50.0,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,40,20,1,3,3,1,0,35,33,2,20,1,0,0,Saturday,29,32,17961
8/14/2021 10:00:00 PM,2,2021,1,LAR,LAC,HOME,6,13,19,SoFi Stadium,0,6,0,0,0,28,57,28:57,15,4,8,3,54,197,3.6,1,24,73,3.0,0,29,18,124,1,1,4.3,6.9,62.1,68.75,15,7,46.7,2,1,50.0,2,1,0,0,4,30,0,0,1,3,4,4,4,177,44.2,1,0,-1,3,3,7,0,0,31,3,31:03,16,8,8,0,59,259,4.4,1,26,112,4.3,1,31,22,147,0,0,4.7,6.7,71.0,80.98,15,7,46.7,2,2,100,3,1,0,0,7,70,0,0,2,20,5,4,4,230,57.5,0,1,1,50.0,0,33.3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,35,33,2,20,1,0,0,40,20,1,3,3,1,0,Saturday,32,29,17961
8/15/2021 1:00:00 PM,2,2021,1,CAR,IND,AWAY,18,21,39,Lucas Oil Stadium,3,12,0,3,0,25,59,25:59,12,3,7,2,54,313,5.8,1,22,123,5.6,0,31,16,190,1,0,6.1,11.9,51.6,81.38,14,3,21.4,2,1,50.0,4,1,0,0,10,64,1,1,1,2,7,8,4,205,51.2,1,3,2,3,7,0,11,0,34,1,34:01,24,9,14,1,75,427,5.7,2,36,117,3.2,2,36,25,310,0,1,8.6,12.4,69.4,84.26,16,9,56.2,1,0,0,4,2,0,0,8,70,2,2,3,28,4,3,3,125,41.7,3,1,-2,25.0,0,50.0,0,1,0,0,0,0,0,0,5,4,1,1,0,0,0,1,1,2,2,58,22,3,28,6,1,2,40,10,1,2,4,2,1,Sunday,5,14,17972
8/15/2021 1:00:00 PM,2,2021,1,IND,CAR,HOME,21,18,39,Lucas Oil Stadium,3,7,0,11,0,34,1,34:01,24,9,14,1,75,427,5.7,2,36,117,3.2,2,36,25,310,0,1,8.6,12.4,69.4,84.26,16,9,56.2,1,0,0,4,2,0,0,8,70,2,2,3,28,4,3,3,125,41.7,3,1,-2,3,12,0,3,0,25,59,25:59,12,3,7,2,54,313,5.8,1,22,123,5.6,0,31,16,190,1,0,6.1,11.9,51.6,81.38,14,3,21.4,2,1,50.0,4,1,0,0,10,64,1,1,1,2,7,8,4,205,51.2,1,3,2,50.0,0,25.0,0,1,1,0,0,0,1,1,2,2,1,0,0,0,0,0,0,5,4,40,10,1,2,4,2,1,58,22,3,28,6,1,2,Sunday,14,5,17972
8/19/2021 7:30:00 PM,2,2021,2,NE,PHI,AWAY,35,0,35,Lincoln Financial Field,13,6,13,3,0,37,4,37:04,31,14,15,2,75,486,6.5,5,44,207,4.7,4,31,23,279,1,0,9,12.1,74.2,112.16,9,5,55.6,0,0,0,6,4,0,0,8,74,1,1,0,0,4,4,1,43,43,1,3,2,0,0,0,0,0,22,56,22:56,14,6,5,3,50,163,3.3,0,19,82,4.3,0,27,15,81,0,2,3,5.4,55.6,30.02,10,2,20.0,2,0,0,1,0,0,0,4,45,1,1,4,29,1,2,5,250,50,3,1,-2,66.7,0,0,0,4,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,34,16,4,29,8,2,1,55,26,0,0,3,1,1,Thursday,21,26,17667
8/19/2021 7:30:00 PM,2,2021,2,PHI,NE,HOME,0,35,35,Lincoln Financial Field,0,0,0,0,0,22,56,22:56,14,6,5,3,50,163,3.3,0,19,82,4.3,0,27,15,81,0,2,3,5.4,55.6,30.02,10,2,20.0,2,0,0,1,0,0,0,4,45,1,1,4,29,1,2,5,250,50,3,1,-2,13,6,13,3,0,37,4,37:04,31,14,15,2,75,486,6.5,5,44,207,4.7,4,31,23,279,1,0,9,12.1,74.2,112.16,9,5,55.6,0,0,0,6,4,0,0,8,74,1,1,0,0,4,4,1,43,43,1,3,2,0,0,66.7,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,2,1,55,26,0,0,3,1,1,34,16,4,29,8,2,1,Thursday,26,21,17667
8/20/2021 8:00:00 PM,2,2021,2,CIN,WAS,AWAY,13,17,30,FedEx Field,3,0,7,3,0,25,31,25:31,13,5,6,2,52,214,4.1,1,24,109,4.5,1,27,15,105,0,0,3.9,7,55.6,64.58,13,4,30.8,1,0,0,2,1,0,0,9,55,1,1,1,4,4,4,5,229,45.8,1,1,0,3,3,3,8,0,34,29,34:29,22,12,9,1,70,335,4.8,1,38,141,3.7,1,30,20,194,0,0,6.5,9.7,66.7,84.58,14,5,35.7,1,0,0,4,1,0,0,2,15,1,1,2,5,2,3,4,144,36,1,1,0,50.0,0,25.0,0,1,1,0,0,0,0,0,2,2,0,0,0,2,1,0,0,3,3,44,36,2,5,1,1,1,36,20,1,4,4,1,1,Friday,7,35,17957
8/20/2021 8:00:00 PM,2,2021,2,WAS,CIN,HOME,17,13,30,FedEx Field,3,3,3,8,0,34,29,34:29,22,12,9,1,70,335,4.8,1,38,141,3.7,1,30,20,194,0,0,6.5,9.7,66.7,84.58,14,5,35.7,1,0,0,4,1,0,0,2,15,1,1,2,5,2,3,4,144,36,1,1,0,3,0,7,3,0,25,31,25:31,13,5,6,2,52,214,4.1,1,24,109,4.5,1,27,15,105,0,0,3.9,7,55.6,64.58,13,4,30.8,1,0,0,2,1,0,0,9,55,1,1,1,4,4,4,5,229,45.8,1,1,0,25.0,0,50.0,0,0,0,0,2,1,0,0,3,3,1,1,0,0,0,0,0,2,2,36,20,1,4,4,1,1,44,36,2,5,1,1,1,Friday,35,7,17957
8/20/2021 8:00:00 PM,2,2021,2,KC,ARI,AWAY,17,10,27,State Farm Stadium,3,7,7,0,0,38,34,38:34,28,9,19,0,77,458,5.9,2,33,141,4.3,0,44,32,317,2,2,7.2,9.9,72.7,88.92,14,7,50.0,2,2,100,6,2,0,0,6,40,0,0,0,0,6,7,2,77,38.5,2,1,-1,0,0,3,7,0,21,26,21:26,13,5,8,0,49,239,4.9,1,16,80,5,0,28,19,159,1,1,5.7,8.4,67.9,79.32,12,6,50.0,0,0,0,1,0,0,0,2,13,0,0,5,30,0,3,5,254,50.8,1,2,1,33.3,0,0,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,40,10,5,30,5,1,0,51,25,0,0,3,0,0,Friday,16,1,17668
8/20/2021 8:00:00 PM,2,2021,2,ARI,KC,HOME,10,17,27,State Farm Stadium,0,0,3,7,0,21,26,21:26,13,5,8,0,49,239,4.9,1,16,80,5,0,28,19,159,1,1,5.7,8.4,67.9,79.32,12,6,50.0,0,0,0,1,0,0,0,2,13,0,0,5,30,0,3,5,254,50.8,1,2,1,3,7,7,0,0,38,34,38:34,28,9,19,0,77,458,5.9,2,33,141,4.3,0,44,32,317,2,2,7.2,9.9,72.7,88.92,14,7,50.0,2,2,100,6,2,0,0,6,40,0,0,0,0,6,7,2,77,38.5,2,1,-1,0,0,33.3,0,1,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,51,25,0,0,3,0,0,40,10,5,30,5,1,0,Friday,1,16,17668
8/21/2021 1:00:00 PM,2,2021,2,BUF,CHI,AWAY,41,15,56,Soldier Field,13,21,7,0,0,31,8,31:08,25,10,14,1,70,347,5.0,5,25,96,3.8,3,41,27,251,1,0,6.1,9.3,65.9,90.60,13,4,30.8,2,2,100,5,4,0,0,4,28,2,2,4,20,12,4,4,164,41,2,2,0,0,6,0,9,0,28,52,28:52,14,5,7,2,57,298,5.2,2,17,86,5.1,1,36,20,212,1,1,5.9,10.6,55.6,70.60,11,0,0,4,1,25.0,2,1,0,0,10,73,1,1,4,14,8,5,5,278,55.6,2,2,0,80.0,0,50.0,0,3,3,0,3,1,0,0,2,2,1,0,1,2,0,0,0,1,1,40,18,4,14,7,1,1,45,17,4,20,7,1,2,Saturday,4,6,17669
8/21/2021 1:00:00 PM,2,2021,2,CHI,BUF,HOME,15,41,56,Soldier Field,0,6,0,9,0,28,52,28:52,14,5,7,2,57,298,5.2,2,17,86,5.1,1,36,20,212,1,1,5.9,10.6,55.6,70.60,11,0,0,4,1,25.0,2,1,0,0,10,73,1,1,4,14,8,5,5,278,55.6,2,2,0,13,21,7,0,0,31,8,31:08,25,10,14,1,70,347,5.0,5,25,96,3.8,3,41,27,251,1,0,6.1,9.3,65.9,90.60,13,4,30.8,2,2,100,5,4,0,0,4,28,2,2,4,20,12,4,4,164,41,2,2,0,50.0,0,80.0,0,1,0,1,2,0,0,0,1,1,3,3,0,3,1,0,0,2,2,45,17,4,20,7,1,2,40,18,4,14,7,1,1,Saturday,6,4,17669
8/21/2021 4:25:00 PM,2,2021,2,NYJ,GB,AWAY,23,14,37,Lambeau Field,3,14,6,0,0,30,3,30:03,14,5,9,0,53,268,5.1,2,29,103,3.6,0,23,17,165,2,0,7.2,9.7,73.9,122.55,13,5,38.5,0,0,0,3,2,0,0,5,35,0,0,1,7,2,5,4,184,46,0,3,3,7,7,0,0,0,29,57,29:57,15,5,8,2,59,278,4.7,2,32,135,4.2,1,26,18,143,1,2,5.5,7.9,69.2,63.46,14,8,57.1,2,1,50.0,2,2,0,0,3,25,1,1,1,8,4,3,4,163,40.8,3,0,-3,66.7,0,100,0,2,2,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,51,17,1,8,2,1,1,41,25,1,7,1,0,0,Saturday,24,12,17670
8/21/2021 4:25:00 PM,2,2021,2,GB,NYJ,HOME,14,23,37,Lambeau Field,7,7,0,0,0,29,57,29:57,15,5,8,2,59,278,4.7,2,32,135,4.2,1,26,18,143,1,2,5.5,7.9,69.2,63.46,14,8,57.1,2,1,50.0,2,2,0,0,3,25,1,1,1,8,4,3,4,163,40.8,3,0,-3,3,14,6,0,0,30,3,30:03,14,5,9,0,53,268,5.1,2,29,103,3.6,0,23,17,165,2,0,7.2,9.7,73.9,122.55,13,5,38.5,0,0,0,3,2,0,0,5,35,0,0,1,7,2,5,4,184,46,0,3,3,100,0,66.7,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,3,41,25,1,7,1,0,0,51,17,1,8,2,1,1,Saturday,12,24,17670
8/21/2021 7:00:00 PM,2,2021,2,ATL,MIA,AWAY,17,37,54,Hard Rock Stadium,3,0,0,14,0,23,18,23:18,16,10,5,1,50,253,5.1,2,31,187,6.0,2,15,7,66,0,1,4.4,9.4,46.7,31.53,9,2,22.2,3,2,66.7,2,1,0,0,4,35,0,0,4,23,3,1,2,102,51,1,0,-1,7,7,16,7,0,36,42,36:42,28,10,17,1,68,422,6.2,5,34,136,4,2,33,26,286,3,0,8.7,11,78.8,133.08,9,7,77.8,1,0,0,6,5,0,0,2,19,0,0,1,3,6,5,1,49,49,0,1,1,50.0,0,83.3,0,2,2,0,0,0,0,0,1,1,5,5,0,0,0,0,0,1,0,46,44,1,3,3,0,0,35,20,4,23,3,1,0,Saturday,2,19,17671
8/21/2021 7:00:00 PM,2,2021,2,MIA,ATL,HOME,37,17,54,Hard Rock Stadium,7,7,16,7,0,36,42,36:42,28,10,17,1,68,422,6.2,5,34,136,4,2,33,26,286,3,0,8.7,11,78.8,133.08,9,7,77.8,1,0,0,6,5,0,0,2,19,0,0,1,3,6,5,1,49,49,0,1,1,3,0,0,14,0,23,18,23:18,16,10,5,1,50,253,5.1,2,31,187,6.0,2,15,7,66,0,1,4.4,9.4,46.7,31.53,9,2,22.2,3,2,66.7,2,1,0,0,4,35,0,0,4,23,3,1,2,102,51,1,0,-1,83.3,0,50.0,0,5,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,1,35,20,4,23,3,1,0,46,44,1,3,3,0,0,Saturday,19,2,17671
8/21/2021 7:00:00 PM,2,2021,2,BAL,CAR,AWAY,20,3,23,Bank of America Stadium,0,3,7,10,0,38,43,38:43,24,12,11,1,76,354,4.7,2,42,167,4.0,2,34,24,187,0,1,5.5,7.8,70.6,71.57,17,10,58.8,1,1,100,2,1,0,0,1,5,1,1,0,0,3,4,3,168,56,2,0,-2,0,3,0,0,0,21,17,21:17,8,1,7,0,43,189,4.4,0,17,33,1.9,0,24,13,156,0,0,6.5,12,54.2,74.31,11,2,18.2,1,0,0,2,0,0,0,5,30,0,0,2,12,3,4,6,269,44.8,0,2,2,50.0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,25,20,2,12,4,1,0,48,31,0,0,5,1,1,Saturday,3,5,17956
8/21/2021 7:00:00 PM,2,2021,2,CAR,BAL,HOME,3,20,23,Bank of America Stadium,0,3,0,0,0,21,17,21:17,8,1,7,0,43,189,4.4,0,17,33,1.9,0,24,13,156,0,0,6.5,12,54.2,74.31,11,2,18.2,1,0,0,2,0,0,0,5,30,0,0,2,12,3,4,6,269,44.8,0,2,2,0,3,7,10,0,38,43,38:43,24,12,11,1,76,354,4.7,2,42,167,4.0,2,34,24,187,0,1,5.5,7.8,70.6,71.57,17,10,58.8,1,1,100,2,1,0,0,1,5,1,1,0,0,3,4,3,168,56,2,0,-2,0,0,50.0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,2,2,48,31,0,0,5,1,1,25,20,2,12,4,1,0,Saturday,5,3,17956
8/21/2021 7:30:00 PM,2,2021,2,DET,PIT,AWAY,20,26,46,Heinz Field,0,0,0,20,0,26,44,26:44,21,8,10,3,55,288,5.2,3,22,106,4.8,2,32,19,182,1,0,5.7,9.6,59.4,85.68,9,2,22.2,2,2,100,3,3,0,0,9,76,0,0,1,5,2,3,5,286,57.2,0,0,0,14,6,3,3,0,33,16,33:16,20,2,17,1,63,401,6.4,2,27,78,2.9,0,35,25,323,2,0,9.2,12.9,71.4,119.11,15,8,53.3,1,1,100,6,2,0,0,5,24,0,0,1,8,5,3,1,50,50,0,0,0,100,0,33.3,0,2,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,4,4,46,25,1,8,6,0,0,39,18,1,5,4,0,0,Saturday,11,28,17672
8/21/2021 7:30:00 PM,2,2021,2,PIT,DET,HOME,26,20,46,Heinz Field,14,6,3,3,0,33,16,33:16,20,2,17,1,63,401,6.4,2,27,78,2.9,0,35,25,323,2,0,9.2,12.9,71.4,119.11,15,8,53.3,1,1,100,6,2,0,0,5,24,0,0,1,8,5,3,1,50,50,0,0,0,0,0,0,20,0,26,44,26:44,21,8,10,3,55,288,5.2,3,22,106,4.8,2,32,19,182,1,0,5.7,9.6,59.4,85.68,9,2,22.2,2,2,100,3,3,0,0,9,76,0,0,1,5,2,3,5,286,57.2,0,0,0,33.3,0,100,0,2,2,0,0,0,0,0,4,4,2,2,0,2,0,0,0,0,0,39,18,1,5,4,0,0,46,25,1,8,6,0,0,Saturday,28,11,17672
8/21/2021 7:30:00 PM,2,2021,2,TEN,TB,AWAY,34,3,37,Raymond James Stadium,7,6,14,7,0,34,6,34:06,15,5,9,1,61,238,3.9,4,34,87,2.6,0,24,19,151,3,0,6.3,7.9,79.2,132.47,13,2,15.4,2,1,50.0,2,1,0,0,6,59,0,0,3,28,5,4,7,341,48.7,0,3,3,0,3,0,0,0,25,54,25:54,11,1,7,3,61,207,3.4,0,15,17,1.1,0,43,22,190,0,2,4.4,8.6,51.2,43.75,14,2,14.3,2,0,0,0,0,0,0,4,23,1,1,3,19,3,10,7,295,42.1,3,0,-3,50.0,0,0,0,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,33,14,3,19,8,4,1,46,21,3,28,1,0,0,Saturday,34,33,17673
8/21/2021 7:30:00 PM,2,2021,2,TB,TEN,HOME,3,34,37,Raymond James Stadium,0,3,0,0,0,25,54,25:54,11,1,7,3,61,207,3.4,0,15,17,1.1,0,43,22,190,0,2,4.4,8.6,51.2,43.75,14,2,14.3,2,0,0,0,0,0,0,4,23,1,1,3,19,3,10,7,295,42.1,3,0,-3,7,6,14,7,0,34,6,34:06,15,5,9,1,61,238,3.9,4,34,87,2.6,0,24,19,151,3,0,6.3,7.9,79.2,132.47,13,2,15.4,2,1,50.0,2,1,0,0,6,59,0,0,3,28,5,4,7,341,48.7,0,3,3,0,0,50.0,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,2,2,46,21,3,28,1,0,0,33,14,3,19,8,4,1,Saturday,33,34,17673
8/21/2021 8:00:00 PM,2,2021,2,HOU,DAL,AWAY,20,14,34,AT&T Stadium,7,0,7,6,0,24,56,24:56,13,7,6,0,52,220,4.2,2,28,89,3.2,1,23,13,131,0,0,5.7,10.1,56.5,72.92,10,0,0,2,1,50.0,2,1,0,0,4,66,0,0,1,8,5,10,6,309,51.5,0,4,4,7,7,0,0,0,35,4,35:04,21,9,10,2,71,308,4.3,2,30,95,3.2,0,36,27,213,2,3,5.9,7.9,75.0,73.03,16,8,50.0,1,1,100,2,2,0,0,7,46,1,1,5,34,2,3,5,239,47.8,4,0,-4,50.0,0,100,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,55,14,5,34,7,1,1,35,16,1,8,3,0,0,Saturday,13,9,17969
8/21/2021 8:00:00 PM,2,2021,2,DAL,HOU,HOME,14,20,34,AT&T Stadium,7,7,0,0,0,35,4,35:04,21,9,10,2,71,308,4.3,2,30,95,3.2,0,36,27,213,2,3,5.9,7.9,75.0,73.03,16,8,50.0,1,1,100,2,2,0,0,7,46,1,1,5,34,2,3,5,239,47.8,4,0,-4,7,0,7,6,0,24,56,24:56,13,7,6,0,52,220,4.2,2,28,89,3.2,1,23,13,131,0,0,5.7,10.1,56.5,72.92,10,0,0,2,1,50.0,2,1,0,0,4,66,0,0,1,8,5,10,6,309,51.5,0,4,4,100,0,50.0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,35,16,1,8,3,0,0,55,14,5,34,7,1,1,Saturday,9,13,17969
8/21/2021 8:00:00 PM,2,2021,2,IND,MIN,AWAY,12,10,22,U.S. Bank Stadium,3,3,3,3,0,37,49,37:49,19,5,11,3,72,288,4,0,32,86,2.7,0,40,24,202,0,2,5.0,8.4,60.0,52.29,17,6,35.3,0,0,0,2,0,0,0,2,13,0,0,0,0,6,4,7,325,46.4,2,0,-2,7,3,0,0,0,22,11,22:11,8,2,6,0,53,227,4.3,1,17,71,4.2,0,34,17,156,0,0,4.6,9.2,50.0,62.87,13,2,15.4,1,0,0,0,0,0,0,5,43,0,0,2,10,3,3,8,369,46.1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,2,1,28,26,2,10,4,0,0,49,31,0,0,9,1,1,Saturday,14,20,17973
8/21/2021 8:00:00 PM,2,2021,2,MIN,IND,HOME,10,12,22,U.S. Bank Stadium,7,3,0,0,0,22,11,22:11,8,2,6,0,53,227,4.3,1,17,71,4.2,0,34,17,156,0,0,4.6,9.2,50.0,62.87,13,2,15.4,1,0,0,0,0,0,0,5,43,0,0,2,10,3,3,8,369,46.1,0,2,2,3,3,3,3,0,37,49,37:49,19,5,11,3,72,288,4,0,32,86,2.7,0,40,24,202,0,2,5.0,8.4,60.0,52.29,17,6,35.3,0,0,0,2,0,0,0,2,13,0,0,0,0,6,4,7,325,46.4,2,0,-2,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,4,49,31,0,0,9,1,1,28,26,2,10,4,0,0,Saturday,20,14,17973
8/21/2021 10:00:00 PM,2,2021,2,LV,LAR,AWAY,17,16,33,SoFi Stadium,7,0,3,7,0,24,39,24:39,13,5,8,0,49,229,4.7,2,22,79,3.6,1,24,16,150,1,2,6.2,9.4,66.7,62.85,10,2,20.0,2,2,100,2,1,0,0,4,45,0,0,3,22,3,3,5,226,45.2,2,1,-1,0,10,0,6,0,35,21,35:21,22,7,13,2,67,331,4.9,2,27,129,4.8,0,39,26,202,2,1,5.2,7.8,66.7,85.63,13,2,15.4,5,4,80.0,3,2,0,0,10,84,0,0,1,6,5,4,4,168,42,1,2,1,50.0,0,66.7,0,2,2,0,0,0,0,0,1,1,1,1,0,2,0,0,0,2,1,48,23,1,6,8,0,0,33,22,3,22,7,1,0,Saturday,25,32,17962
8/21/2021 10:00:00 PM,2,2021,2,LAR,LV,HOME,16,17,33,SoFi Stadium,0,10,0,6,0,35,21,35:21,22,7,13,2,67,331,4.9,2,27,129,4.8,0,39,26,202,2,1,5.2,7.8,66.7,85.63,13,2,15.4,5,4,80.0,3,2,0,0,10,84,0,0,1,6,5,4,4,168,42,1,2,1,7,0,3,7,0,24,39,24:39,13,5,8,0,49,229,4.7,2,22,79,3.6,1,24,16,150,1,2,6.2,9.4,66.7,62.85,10,2,20.0,2,2,100,2,1,0,0,4,45,0,0,3,22,3,3,5,226,45.2,2,1,-1,66.7,0,50.0,0,1,1,0,2,0,0,0,2,1,2,2,0,0,0,0,0,1,1,33,22,3,22,7,1,0,48,23,1,6,8,0,0,Saturday,32,25,17962
8/21/2021 10:00:00 PM,2,2021,2,DEN,SEA,AWAY,30,3,33,Lumen Field,7,10,3,10,0,32,35,32:35,16,6,10,0,61,264,4.3,4,31,63,2.0,1,28,21,201,2,0,7.2,9.6,75.0,118.30,14,5,35.7,4,3,75.0,4,3,0,0,0,0,0,0,2,15,0,0,3,0,0,0,3,3,0,0,3,0,0,27,25,27:25,15,4,11,0,63,250,4.0,0,24,75,3.1,0,36,22,175,0,2,4.9,8.0,61.1,50.12,14,5,35.7,4,0,0,0,0,0,0,9,57,1,1,3,33,0,0,2,0,0,3,0,-3,75.0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,50,5,3,33,7,1,1,50,8,2,15,1,0,0,Saturday,10,30,17974
